ticker,fiscal_year,section,chunk_id,prompt_tokens,completion_tokens,total_tokens,latency_sec,n_nodes,n_relationships,status
MRVL,2024,Item_1,MRVL_2024_Item_1_0003_029d0856,2676,483,3159,7.591,7,0,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0007_ada65d73,2755,741,3496,16.259,7,6,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0002_95666bd6,2713,1423,4136,16.986,15,14,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0010_76b1f9d5,2732,146,2878,2.705,2,1,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0006_f99622f6,2677,1881,4558,20.171,20,0,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0005_f88299c9,2749,2476,5225,21.846,1,0,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0009_963db826,2687,730,3417,8.174,9,3,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0004_962cb2b9,2753,3030,5783,25.024,10,9,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0011_058f8eb4,2564,358,2922,7.114,4,3,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0000_26676814,2753,3570,6323,29.929,18,17,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0001_cc4dc829,2925,3837,6762,32.002,18,12,ok
MRVL,2024,Item_1A,MRVL_2024_Item_1A_0005_d47100ad,2703,1004,3707,11.57,8,9,ok
MRVL,2024,Item_1,MRVL_2024_Item_1_0008_19a8214a,2696,1997,4693,36.448,22,0,ok
MRVL,2024,Item_1A,MRVL_2024_Item_1A_0004_06e213f9,2795,1788,4583,20.238,18,19,ok
MRVL,2024,Item_1A,MRVL_2024_Item_1A_0000_a26a2c60,2853,3132,5985,32.003,29,19,ok
MRVL,2024,Item_1A,MRVL_2024_Item_1A_0008_f3bcdf4f,2868,403,3271,8.328,4,3,ok
MRVL,2024,Item_1A,MRVL_2024_Item_1A_0002_43f36eea,2599,2866,5465,28.238,27,29,ok
MRVL,2024,Item_1A,MRVL_2024_Item_1A_0009_dc953a2b,2670,1245,3915,15.735,11,12,ok
